"","OTU ID","ASV"
"898","522c46f9d4a2df3f02d7a67cab1a69c9","ASV898"
"899","1489acbaf8f1dd28ab79e491a2986b6e","ASV899"
"900","568d0e78fc9a98ae0fc22a7e6fea0112","ASV900"
"901","a37e548f4b1831dff09ea5587c0a8de1","ASV901"
"902","b816a8cd35ed7fee33b1b9073bb085d7","ASV902"
"903","1469f8d151ed536f51d8fe12642f7587","ASV903"
"904","e4e941b317ad1d91b4325f0c92f78899","ASV904"
"905","44158349d8858abc6c04aada0c131da5","ASV905"
"906","df14192046a031174a4ff560c358db28","ASV906"
"907","43161a120cd057095d9c20815081dae0","ASV907"
"908","bcba47620c299fd34809f143e3d26dff","ASV908"
"909","487ae9f5badf804cdbf221252bb7f755","ASV909"
"910","dae49f684190a419103708604b863b0f","ASV910"
"911","ca43d336ebbc8bd4f41aceada4b1252b","ASV911"
"912","d04c77fb6fa8b7228f20e37842b7d8f8","ASV912"
"913","bc2f22b6379e89ba30cc572cf5f35908","ASV913"
"914","57f2850fbedc44ea69c848413685ca96","ASV914"
"915","e57f09e2c01cdf191776a990a04bfc9a","ASV915"
"916","6c10610da892d66d92e104d890e3f3ec","ASV916"
"917","c6955bed00cbc8b2798eba809fea552e","ASV917"
"918","75cac7ae6fbcbb7817a14f6772f94924","ASV918"
"919","e7f733ca14d5f8f02c280e3d1f683cbb","ASV919"
"920","1bcce245e33a0c86df1988af5e937405","ASV920"
"921","662cc320ec9f822b0b28ef468f4af175","ASV921"
"922","e17af6042eb78dfa24bc705300486f78","ASV922"
"923","748cb90d2260aa00d7a59735e84a438e","ASV923"
"924","f496042be52f68cb72773539120fdbab","ASV924"
"925","995d99a25163814bf2e8f0e33db00c3b","ASV925"
"926","f29b0b5f9317aa402c9d79dbfee65b67","ASV926"
"927","2364534c502ea0f2c1a877b8768c46ee","ASV927"
"928","0808fdf5a7ca966fc1a60393691bb308","ASV928"
"929","ba2c2dc21274f79f899c4dbff63effed","ASV929"
"930","974464f7c6a9200e375f6d1960328103","ASV930"
"931","e43ff853865f6c233e190d5bae9a7eff","ASV931"
"932","11f0558dca37009cbf1a6083b0b658e5","ASV932"
"933","c9cbee4802ea6d01b4c11de84262e7ce","ASV933"
"934","e561afb3081d0d2b97e8cc66010986e3","ASV934"
"935","e5223606ab01fffcbcfac13c5b48de3e","ASV935"
"936","21b6dd4e34ca06d627f247951acba97c","ASV936"
"937","be0407cf5d3201b8713c312c623f417a","ASV937"
"938","0b35023abbfca1b58ca6ce345aa09863","ASV938"
"939","ad08e568b645d2d924949c76f0b1d6d6","ASV939"
"940","1709262bf4c544bf5e0b08e759b06264","ASV940"
"941","a379f1b32eda97422d616e96547ff1ae","ASV941"
"942","d6644df6f4fda745318aa4ea3218a366","ASV942"
"943","77ed443897058a9e1613b2d56dceacb2","ASV943"
"944","11fff30dfa1880ff5b3d098f8361c90c","ASV944"
"945","4980b5244e8725b8d3f8f96717a87454","ASV945"
"946","1bf28b748e78c1e80fc6df716c119bf6","ASV946"
"947","5aa04ee121aabc84f78785a204180f2d","ASV947"
"948","234ec076c1c2c6184288109e01de4eb2","ASV948"
"949","23055a15bd4744e28130c8409ff55d59","ASV949"
"950","5693f9764d6022117359c8764231cbfd","ASV950"
"951","c8bec256cd310409b2ed45593c5e53a9","ASV951"
"952","c0289bb76a30744d9834a5edc1cf2d81","ASV952"
"953","f330e765325ac47997066c79007f76b7","ASV953"
"954","6feba4b37da7f2c249ea174133f2080b","ASV954"
"955","4f824a5d5b0df86eb1225e6abfce7a93","ASV955"
"956","3356cfcdba7a58492917cb1b42d8b453","ASV956"
"957","d46e2205f0c6ecf67b51f83d111c509c","ASV957"
"958","cd8ba5b2933f9b4fb274e72e5bbce930","ASV958"
"959","0a403db41b0def2fadaeb309717f3ef7","ASV959"
"960","08f912d513b6eddc138f7131aedb5e92","ASV960"
"961","3f42f5d9495cb141ff37e4857190a578","ASV961"
"962","72ecfa033c0582d3c602c1dd86957b17","ASV962"
"963","d5491eaae7b854fbf7f0d10926541b30","ASV963"
"964","18329d72c9039faaa16c0c8360fa60ac","ASV964"
"965","026124719a9e7576b93116325e8a33e2","ASV965"
"966","a57e8133deb4fc1a6cbeaac02d482d8f","ASV966"
"967","0b2dd8460c6bdb9b42cb7ced65c931c6","ASV967"
"968","7e45cee6d91b7890a5fcb7c90b142110","ASV968"
"969","916daaebe15d5097d346e689f7451ad1","ASV969"
"970","51739d5f5119a2f415b3f592e4746356","ASV970"
"971","acfb363da78ffbf91da128029fb2444d","ASV971"
"972","5ad68a6053feaa39ad017cd1f8b5279c","ASV972"
"973","3ad2117f38314ece78a8b197a4efb5cc","ASV973"
"974","b61d6e85ff8a321ccf32dd153e001180","ASV974"
"975","201cd5adb115cdb1a02113333d5d719a","ASV975"
"976","2c9747648ce9eae4862beb0d08c6382a","ASV976"
"977","4dd5667db00cf9b5509f5d0d10b30ed7","ASV977"
"978","1802b3d4418a66180152dc253c543200","ASV978"
"979","4d759e418fd4cd2fe4c142ae8dd44f20","ASV979"
"980","cb3155053308b7349e6ad979d10534ca","ASV980"
"981","908a51c0238105f59458bd3f1c8a09cc","ASV981"
"982","7a36573c799fb5d61961d7d5aa5590e3","ASV982"
"983","7c7957fd7e822d092a60cc216a6fb681","ASV983"
"984","acfdcfbf3ea5e8992b4e3a305a458498","ASV984"
"985","de4ef4dbec0041e3029bb1d0a1527c4a","ASV985"
"986","87ace68671b521fa779b33d5fcf2b782","ASV986"
"987","a8e0d02cd6f1c76ee2a5bc66ff7101df","ASV987"
"988","0838cc4351e23c276cf41c9c3a4d7dbb","ASV988"
"989","c184b3f92c9e93264daf3033e2bd7de2","ASV989"
"990","371bbc11229368819197b5cfddbaa7c7","ASV990"
"991","0f1e8ada97a9e55145d89b8347d5d665","ASV991"
"992","a509f6485eac6bba2c165877a6821b3b","ASV992"
"993","0b1ffa8f3dffdd4d2b4bca4f997408ec","ASV993"
"994","8ccfeb09ed608c0d5a5891b01670de43","ASV994"
"995","325dccfb6466771df22cd70879496ae8","ASV995"
"996","048f284cc1c4b17e16f8a44b42da5909","ASV996"
"997","98a5fce40779a44d325036580a7a5259","ASV997"
"998","95e7e390c3cdb823bd6aef8cae5786d1","ASV998"
"999","a9a3f77fc8e1ee53d4b3ddc321f52477","ASV999"
"1000","0e30cf2671005b2dd4d05d5644d82610","ASV1000"
"1001","464ae18fc1b37c838eeeebca5f7765ab","ASV1001"
"1002","a352208885199f92c341011fd5ea2e64","ASV1002"
"1003","61e27ce600b875039fb0855654f75d33","ASV1003"
"1004","d1464d20369b18d9983f9aa3ab8c322f","ASV1004"
"1005","4b6d547c61a1ddf68cf83158a01b612f","ASV1005"
"1006","bab4b6e3643095002b7c61b417f1573e","ASV1006"
"1007","312f16d0e32c19e8b7c942bb7f670e74","ASV1007"
"1008","98d5b886309f464581f82d77ffeda963","ASV1008"
"1009","6b0d01cef70442b64051ab6c352577ca","ASV1009"
"1010","80fc7bbe04e95d89ee987f5d3bffaece","ASV1010"
"1011","72f9e9afcc03ad4daa440ceae7b26211","ASV1011"
"1012","807a6ec8720e01b89cfdaf4c9ef31d23","ASV1012"
"1013","49b6dd9072b8fe848f14578d1863825b","ASV1013"
"1014","c13ea1ed2476f8e7b2ae632b1f4c9c08","ASV1014"
"1015","b42ac8f065fb240188d155330cb1dadc","ASV1015"
"1016","c9e9da532b8c79b6db5551dfdba9e801","ASV1016"
"1017","fb4d525adb6c33ab4d9fea4d6cb089de","ASV1017"
"1018","93f505925d6e6d188117054dd61f0b01","ASV1018"
"1019","be62a4a2da79660fc625799734cee698","ASV1019"
"1020","d3f961c57402399bb92b0b4d4cc80da1","ASV1020"
"1021","2d511e2fa69aece7880805e3e28f3d17","ASV1021"
"1022","09bf4c17387500d80c05943df779eb63","ASV1022"
"1023","5d3b961a84a0317159fec7940add15f2","ASV1023"
"1024","00a19b988777d1dcd77ffaf2276e648a","ASV1024"
"1025","31b23df96901a1bd5e1959c8ef4e0331","ASV1025"
"1026","dcde341b100a9f2db88b98b655cb77cf","ASV1026"
"1027","dd006a5dd8d1504bce26c72c3f51cfb4","ASV1027"
"1028","ce6bc9d3cb551e273616715ef33806d4","ASV1028"
"1029","8039d980726ee8c4308002a06ee63792","ASV1029"
"1030","f6698fc347add0cffbfb08447fb5ec6d","ASV1030"
"1031","8b9e0a9259a4df5a3aeabd6e8e69bbfb","ASV1031"
"1032","50fd1c9614c2cdbad76a0cee521fb46b","ASV1032"
"1033","051ecc0e9a32eb7cda15500d2fc9af64","ASV1033"
"1034","e0c57ecf2afad75fc327c51f209aaf3b","ASV1034"
"1035","5e0cdb692b225761e7591d97baf509c1","ASV1035"
"1036","d93f0468c19ec8e179ca9b2b14002e6c","ASV1036"
"1037","c51798dba7058bc85c6540bd63bdc011","ASV1037"
"1038","45d8b511a8f3526868d97bf1a44da559","ASV1038"
"1039","30cb03e3fbc48cfc950108b79c9d8386","ASV1039"
"1040","9cd7e1d27b4bb6519201607a7fe53098","ASV1040"
"1041","f9878b0c16bd9f324e91ab6bc1964835","ASV1041"
"1042","e15e1ea2ea1f7a406d289b90304a21a0","ASV1042"
"1043","2bdb8813f02afb8a16c84e0ec9fd65bf","ASV1043"
"1044","43fddf1528d4a98928fd8c3a8ac23bfd","ASV1044"
"1045","9056e3974016b3c2a0000664c9fe9a50","ASV1045"
"1046","53f4c0b22671fc0fe433c9076d26fdca","ASV1046"
"1047","2633bf7ae3d8280612dfe82baae7165c","ASV1047"
"1048","987828b8c8754b4d29df4e6fc555a28b","ASV1048"
"1049","4821a15e518c0d2d1f8aaf52d32d3abc","ASV1049"
"1050","ffb036ba2e1e61cdd2caea9c9cd2a638","ASV1050"
"1051","922ad5ade914e0bd651cfbbc7f076edb","ASV1051"
"1052","e393849e3de037a039447a5e46dc8b03","ASV1052"
"1053","4e08539db6364b85f5ca0e8783272b06","ASV1053"
"1054","79cf920d9d49381c34c77b1b9c9fc4bf","ASV1054"
"1055","1e835fb6d0fa9cb7681962632070b7d8","ASV1055"
"1056","aafa5dc34d44410b6958e309b5b9db3b","ASV1056"
"1057","fa798b99973d7117f8345fdbd9854e30","ASV1057"
"1058","d15600f79059880b2ee163de44e099c1","ASV1058"
"1059","a9d9881e175bed62c3fd7e0f4d43f77c","ASV1059"
"1060","2eb514977fc01238b5a9b7d24898d0d9","ASV1060"
"1061","e3620a87443a142150a1b20a237c48a2","ASV1061"
"1062","13f92496c1d00c3a36877d1e6962e08f","ASV1062"
"1063","78de30a3ee1891879bbcc41c9d929aac","ASV1063"
"1064","23fa07482be0cecef5099f933eee89cb","ASV1064"
"1065","5408ec24ad3b5dff49f704c08c2ed359","ASV1065"
"1066","445c4983a956fe5ee528017d5a9641e9","ASV1066"
"1067","2f603babdacd3ffd291e8ddc7b58ff0f","ASV1067"
"1068","b68bff67c4de71fe7d31e628863cf8f4","ASV1068"
"1069","a27c960bf544fb104e94c8aeca0a5c0f","ASV1069"
"1070","8ec6e364811dcc4aaf8e40704c0e3b8b","ASV1070"
"1071","069f85eecc7b93a8c20ede296c7a0982","ASV1071"
"1072","41d7b01c31224aa70a8732f207696505","ASV1072"
"1073","ac29e8f4027cd9e92e566b62f554f6fc","ASV1073"
"1074","4a5cf75f959f95005df0c73dc649cae2","ASV1074"
"1075","ce16d09d9471a28e99855317013104d1","ASV1075"
"1076","40a6b5403a9af86d29188a4ffe2098f6","ASV1076"
"1077","4324cf134cd41e941a8c3c45dc96abb9","ASV1077"
"1078","d12a31b6824f05c15d4a38d99103a305","ASV1078"
"1079","b41644ffd10551d4bf4fb78bb5b2ecd1","ASV1079"
"1080","15bf006fbb25ba5906dd97c010460bf0","ASV1080"
"1081","d6d702f8ca2878f0830176ea597d9683","ASV1081"
"1082","cf353c7dadf34a9ac072ff4397b36516","ASV1082"
"1083","6f59aefcb4b6ed315520ece25de98477","ASV1083"
"1084","6d49198a89702dcff567b41a97ad74e9","ASV1084"
"1085","3a2827743d4627d1c08bbbcf9a58a3c5","ASV1085"
"1086","1dfedace5b6ed51f2e29f3aaabf97379","ASV1086"
"1087","157c803ba07abb02a7ac2d63b5e32715","ASV1087"
"1088","1d01f4818302503b4df28d1fafa50ac5","ASV1088"
"1089","a96ffc478885074f3149a409a56635b2","ASV1089"
"1090","969ee1269784434730463b75a0590cb9","ASV1090"
"1091","cd99ead5545afd7d50d6d1c9ba9f0b0a","ASV1091"
"1092","4c6cdf9341ffaab0e32447ace58bc14b","ASV1092"
"1093","fd744eee2de408bab880401c890bf465","ASV1093"
"1094","a8395765f15f6b67cdd12d01c82fa745","ASV1094"
"1095","4211b895a80bed5ca928aa961c1f4a36","ASV1095"
"1096","43d672bc8346ff6fecfd86e69a99e943","ASV1096"
"1097","41537d0a8ea28c65782c7322f1e7345f","ASV1097"
"1098","1ea11d8a63c51361047fd36e22b52973","ASV1098"
"1099","7d89f65efca651d2092e030250fc5f20","ASV1099"
"1100","5c3394f165e2af31b41c9c2241f7b254","ASV1100"
"1101","55981d375775ff88bc9b11b1e330c8b2","ASV1101"
"1102","070903d7c6b3009ad92ce1447be998a5","ASV1102"
"1103","0e2a00623bdf3472b8f4f534976f37a6","ASV1103"
"1104","b8eb3ab0fedd66237643f376fc9e74a4","ASV1104"
"1105","2ce82221f0af48b197dbd1bcadc67ff2","ASV1105"
"1106","11af36a82ea1d24a3d56913e64193ede","ASV1106"
"1107","2536d3b078a7c7084f9193c2d89c7763","ASV1107"
"1108","b46376e3b56b4faadb12826ae62c0d77","ASV1108"
"1109","57dda8435a4e366414717fad09f58a2d","ASV1109"
"1110","895bb056fe88c29d0d3d80ba59103285","ASV1110"
"1111","aa4a7da60cbfadf333c660778816fa41","ASV1111"
"1112","f14f779f637c645bd82017b586f2acff","ASV1112"
"1113","197cac25851f42ea0811ba6eb3a4d044","ASV1113"
"1114","095c1859f269ab72ab7fe64d3090db2c","ASV1114"
"1115","f3af046d96f57759232a5db064e9cbd7","ASV1115"
"1116","5a8c7e915fe717e6273d728c60bf67ad","ASV1116"
"1117","ea525e61d374f03d32bc52b850be0402","ASV1117"
"1118","555f35735f9a3df0a4b2d5e0f5885e61","ASV1118"
"1119","d96b2ee8c89bd3ada8564bcb664e781b","ASV1119"
"1120","200b85e3ec60733e31f8010a7a1a5cec","ASV1120"
"1121","73311bdc864d7c13f1803034f9fd725f","ASV1121"
"1122","5cc50e63c57d6842c4bb78723e4a8597","ASV1122"
"1123","29fd81c8489e2adddfb9c456562ebe09","ASV1123"
"1124","7d95d8417564fd29645c9844a7908af6","ASV1124"
"1125","8528e52f7b8f9fbb5de88e9ebdfce4e5","ASV1125"
"1126","7b597ab0274a6fd17a7e1925e5d238b5","ASV1126"
"1127","9b2a63264a4db0d206c4060e991670ae","ASV1127"
"1128","928b244a6ab7f10c7dfd0039637f6194","ASV1128"
"1129","4c1084e4bd6c6f83f8dfa767437e427e","ASV1129"
"1130","e5863b1b20af6036a6c37915deaef1f4","ASV1130"
"1131","13122da9113f06f02158e57c1575be9e","ASV1131"
"1132","9d24a5958524b572f096d356fd33187c","ASV1132"
"1133","0426d174a9356ee09a47eebba577c382","ASV1133"
"1134","33ea9f7df7a02a6f06fb9700ed440401","ASV1134"
"1135","cbcd02f52954028bfccf8836f93a9837","ASV1135"
"1136","b658952442aff660dd19de2624998de7","ASV1136"
"1137","ac78eecaa22291543d370dbd68bc2149","ASV1137"
"1138","246d531422407ae01751c267fe0a58f9","ASV1138"
"1139","5d9970f7ec198cd87967293e0fa90644","ASV1139"
"1140","8d78e900cf7fdee727bf4ae528c0bbb8","ASV1140"
"1141","4df96bf354e5cef7b03f6e654ec53816","ASV1141"
"1142","f36c6a86c90ab93dd51c91eaf79a96ee","ASV1142"
"1143","2a12b1baa0b4a4ac24abfe442cbbdd09","ASV1143"
"1144","0a3cf58d4ca062c13d42c9db4ebcbc53","ASV1144"
"1145","3ce1abedd0bae6049740956b83ec2b01","ASV1145"
"1146","5c5cdbfec14bdff90ed17fef49962d11","ASV1146"
"1147","e4ee05bbf4ea42bb7404e560a5998628","ASV1147"
"1148","19a5442d99d22ceb26303a41988a654b","ASV1148"
"1149","6337e77d9bd96a83a1993398f6004538","ASV1149"
"1150","2779f778f428725561c1c2452598f751","ASV1150"
"1151","cfee51b67f3ddd777e79fcf5f9b4d29d","ASV1151"
"1152","1845147963cd510356415ead4dd51a54","ASV1152"
"1153","aa747ae0c85209263cf8871d9ec0e033","ASV1153"
"1154","05c5f08f64d28c2a2852e1d7104776fd","ASV1154"
"1155","746843ac8ed7f22221f65cd94241d288","ASV1155"
"1156","e25a540d6cdfc4461736987e708ebeb9","ASV1156"
"1157","3fd39f45ca800d39989099f345abc3fa","ASV1157"
"1158","3cfe1a0c0196cbd766ea007ae55011f8","ASV1158"
"1159","858603b5b6c7332924623a52faa10212","ASV1159"
"1160","93b174fe82ef9a4c67e6bb727e019cb5","ASV1160"
"1161","08cbc38f626afdd6969367145e9329e3","ASV1161"
"1162","09e731e656c951baf26bda3d774571da","ASV1162"
"1163","580420cf0878a6731112a87d3c859c64","ASV1163"
"1164","c5c5789d6cf29a08a6cd36aeec500ab8","ASV1164"
"1165","7a60e4598cb1262862f8a5dddbf1d60f","ASV1165"
"1166","7bafac7173468d4cf9b8b719194482fe","ASV1166"
"1167","64f9ad68831b2284649aa6f2d351e5ee","ASV1167"
"1168","edc9e5c16e40aff1eadce6597940f08f","ASV1168"
"1169","9e657eada11597620c85c7622ca86907","ASV1169"
"1170","0e4bac2c6e6f742a60f63e80c0fb1484","ASV1170"
"1171","8485c03aefd4ccb65925d88473dd8573","ASV1171"
"1172","3fb11383d86dfad2dfd111339161741f","ASV1172"
"1173","3f7025b346bea4e529564c006fe8b8e3","ASV1173"
"1174","df49ed0061a6f93c1a36d7409f623c09","ASV1174"
"1175","4f4f69d39e4d0c37dd42c16e97018fe2","ASV1175"
"1176","800d6b94667db5d0ceb3b15b29c1dfd9","ASV1176"
"1177","1caee876a0fe52a8ddcc6ef01c8b98a6","ASV1177"
"1178","16fbf5265b7c042be7b23667d3556fb8","ASV1178"
"1179","e6c0a1905cafc7c76dfd116c103ffcdf","ASV1179"
"1180","33ef27223113a43353229bc2ccea9d5b","ASV1180"
"1181","6af7478d42f8e52c5895ec72750f8e9f","ASV1181"
"1182","4dd1eb436b77db1ab6fef8e94d8216a9","ASV1182"
"1183","7302651fcd5dce8f80b87a600cc69c5b","ASV1183"
"1184","f1b23a3aef672f17f0bbcebeedb8d3f1","ASV1184"
"1185","724ff4d162b66b257602e803c17c80b2","ASV1185"
"1186","d92c8648d904bb8c344ce125c951f900","ASV1186"
"1187","a75b8b7a25390763ec9a75f71e384834","ASV1187"
"1188","82623e5ccd87ce989efd3bbf9b02e4aa","ASV1188"
"1189","34c3aab38daaa4904773a6b4ba9dd3c1","ASV1189"
"1190","b306b305fd1e6de902363b591fd28fac","ASV1190"
"1191","a874715a7ec54c26aa86dd0c6d9dce13","ASV1191"
"1192","8eecdfb61c1a9d47427b1baddd427a81","ASV1192"
"1193","e1c541d0fe2c6b676cdd2efc794ac129","ASV1193"
"1194","7afa43231e9d163f991dd3cc8739de76","ASV1194"
"1195","0cd986d3fa41118a4d3ae6468ea21980","ASV1195"
"1196","7501d6b2a01328166dfa2c9841bf6673","ASV1196"
"1197","23fa915a237367d9faf4c49a3f2a24f5","ASV1197"
"1198","d3423db68d11fbe0d9be6fb127b3f42f","ASV1198"
"1199","83a96bd35aeda15a0461bdf570a1ea0c","ASV1199"
"1200","4e089343b3b6c2635f73b0c86414c231","ASV1200"
"1201","da0cbee4c36b20b58ff87a0a0f803d0d","ASV1201"
"1202","52fc981bf7106aef9d2931c669a8b5d9","ASV1202"
"1203","df4eaca129e05e8614d3c2c0ad3e57f1","ASV1203"
"1204","c856e83fd500753d3d6723ca0ce6be7a","ASV1204"
"1205","baba1c50452defdb047b8a5275389a5b","ASV1205"
"1206","6f3ce5d1ced34ce17da79a51daf74eed","ASV1206"
"1207","b8011fda7e3f2fbb8721b55cf8cadcb5","ASV1207"
"1208","515dd0de2f5263d7201bbca2500aa2a9","ASV1208"
"1209","4ddd94a6c587af198e5858a3b645071e","ASV1209"
"1210","aa6b16aba1fb6954b9f405859b318d24","ASV1210"
"1211","8b1af57d08f9c06cf0d30f2a4bb489bd","ASV1211"
"1212","09aa002a2f42aaa4bce28e5c6737e22a","ASV1212"
"1213","a3ed52c6c332d5119a1a659de5280cc4","ASV1213"
"1214","0f40d55742617d98c60ca94f19afeb9b","ASV1214"
"1215","06800834b26574b7f22bda68b3d29c2f","ASV1215"
"1216","81a731633892952539926cd4c27ff0dd","ASV1216"
"1217","00fcc8aece90513430097df6a5ed9693","ASV1217"
"1218","469e211bf772b72cc2f2858a5fd79193","ASV1218"
"1219","e142751215eca4ba340b5790cb798bd4","ASV1219"
"1220","970db3deec8a3720ab8b2ad0b9ced2db","ASV1220"
"1221","1476defbe79b77452ac286e04fcdae97","ASV1221"
"1222","0ad13b6d1cd98ad7e8f6ee9909d33114","ASV1222"
"1223","244853dad11aebea2ca4db9be97f09dd","ASV1223"
"1224","68be6814c9548f6ce41ec8049cbcf2d9","ASV1224"
"1225","cd476b73a5320d2987b86aadbbb1545a","ASV1225"
"1226","f49d709c323568ecd781a1c16dddcdbd","ASV1226"
"1227","5c24385bc2c92ccf50435f09a2c12b9d","ASV1227"
"1228","1f9122852542ed21df02f7728d0aee95","ASV1228"
"1229","a37e2ae258b843db9b0cc4c9a4fbdedd","ASV1229"
"1230","78ef49d1fa1fd09625475ada4bf8f3b6","ASV1230"
"1231","483bf79ef5f8e42bf082d4bc3dc0e4cd","ASV1231"
"1232","282bbfc671167f4250c586f4197cebf5","ASV1232"
"1233","1ef54eec4229c8837f5fe5d5e13616b1","ASV1233"
"1234","e9c3602cd922566cbc81d6e1c7541c4b","ASV1234"
"1235","d87104d0b58c3b3be0e065a9997b1e33","ASV1235"
"1236","24251d0bc58dd3e231f1ce28223f0b36","ASV1236"
"1237","fdce81beac7b4305ce3abb802e9c8034","ASV1237"
"1238","e9f3268eabb674168781a3eb8b0f0f1c","ASV1238"
"1239","d937ef614927f2ab9b23455a0e8cb7b0","ASV1239"
"1240","d0d414c71219beb3890d8156efb147b3","ASV1240"
"1241","1c07cf1c676f418c25b0204658e7eda1","ASV1241"
"1242","a7a23c49a3fbc7751be5e247063fb6a3","ASV1242"
"1243","37ab170c230329fbeae4703fdc8fde26","ASV1243"
"1244","3741e2fcd4217b3cb805ca2a27c2cb1f","ASV1244"
"1245","6f501046e1f0f03ff7c69a1914d2c124","ASV1245"
"1246","c5f6ae6cd1f10da7f7266b9ecb1c211c","ASV1246"
"1247","053e6d8d9caef2d2b056ac7cc9d88967","ASV1247"
"1248","ef9363bd6ca1ca7b049d058bb4a9a3f9","ASV1248"
"1249","fd7481dadc151ce69b69d2741ad04081","ASV1249"
"1250","4f7fc71fbc9939e21388a7aa6089102e","ASV1250"
"1251","a0db03defd9c905fad6b79c921799454","ASV1251"
"1252","ecbbf2c79865e5f985eaf44f8efa2f44","ASV1252"
"1253","b593a6f626de3f423220c2b7fdb7af2c","ASV1253"
"1254","f2d6e61eb0e57a57e00ef2f397d6ac76","ASV1254"
"1255","98f524ef596c3304f704a7182c1efe41","ASV1255"
"1256","6f81fdb245a4197577ef967b7453b33c","ASV1256"
"1257","f2f3b86ed17fdbb94bd838428e4691cc","ASV1257"
"1258","c1a97bdf3db4d3b409fda6de2e1b5857","ASV1258"
"1259","d2a8a8199b9a9a6cce85553dd6fbc239","ASV1259"
"1260","e21856721d6aded30b827b027adaf068","ASV1260"
"1261","18c95fb5b9dbfd87d20f1dcdc8488cba","ASV1261"
"1262","e088cee62dcbcb2717f440cc727cd6fa","ASV1262"
"1263","5c4e95e95290bcd943dec08d4b8a969e","ASV1263"
"1264","ffbfa848dfaf02483f991b1119035ea1","ASV1264"
"1265","e0e77c5618330d64b4dab4cde9431c7e","ASV1265"
"1266","c7f8bd5145531099f99fbc6d7c2b52d0","ASV1266"
"1267","6bbe6daa142984351c42ae15cf314585","ASV1267"
"1268","d92ae7ced23f06142a7ee40b70385498","ASV1268"
"1269","fd4fa2f8eba1f651dd3be340a78fcc9f","ASV1269"
"1270","8c7a0f042f42660aa792dcfccde64ea4","ASV1270"
"1271","7540abbf9beb5505117625a9deea5978","ASV1271"
"1272","9f68e6aad35ab42586377a992b1dbd66","ASV1272"
"1273","445eb820aa8ca0a1240bc271a1a29a1b","ASV1273"
"1274","eeeebc75beabc3a365ea5d94be7a3d25","ASV1274"
"1275","698f87ac3c5843e71eaea43d561581fe","ASV1275"
"1276","7017d56f19f1431a875489bcd64f952c","ASV1276"
"1277","6df985428e6f7e733f092d3cfb4fc991","ASV1277"
"1278","36762f7ba9333787bb7dfbdbc1735add","ASV1278"
"1279","ab91e82d4bee952d07e743ff40b4e8fe","ASV1279"
"1280","a2709c50d45f287bc406d6999af13d4e","ASV1280"
"1281","3545ccedd55add63ed70a28ee703c104","ASV1281"
"1282","ceead1319587a17a34472bc8110fb808","ASV1282"
"1283","874ee2a1bcb796a940c4ab3ff4b98b45","ASV1283"
"1284","bc8551bcafcc96ef0d728ac5e7b61d3b","ASV1284"
"1285","4ed24ed29069d9303580b218e2808c0d","ASV1285"
"1286","f7a0f3d229bfbbbdfd1917e79edcbb63","ASV1286"
"1287","c6c3ab4e828fb40d6e05967b7aac9338","ASV1287"
"1288","9fe4a511ef025ae2eb442814ce2486dd","ASV1288"
"1289","aeb3cfad9959b15a66ddb47b893eb439","ASV1289"
"1290","4b3b1eb937cdcda02237e4440c680e49","ASV1290"
"1291","d7365c4f830bea214911cbfb421612a9","ASV1291"
"1292","46c6e598c7333fa155c8825fb922eda8","ASV1292"
"1293","ea403646ed22d679fa4586263d8fc32f","ASV1293"
"1294","a44a81e33c55fac9f7fbd6ff90a7491c","ASV1294"
"1295","2b7783e2876dca1ed75f0fb3b538d6be","ASV1295"
"1296","35deb5da709f1212597546e8b3ccbec2","ASV1296"
"1297","fab4ec470b79ae364612930154381259","ASV1297"
"1298","687d47fb567c0c76eff612ce20a38292","ASV1298"
"1299","b8ddfe279706c5534b39d62dc5a1940f","ASV1299"
"1300","81cff372a32fecbcd8f73a77a440b4a2","ASV1300"
"1301","e01a2317be55f27e6a1a747520e33814","ASV1301"
"1302","155f621be1f2203019f22f3cabde0ab9","ASV1302"
"1303","a25fa9c908e22ee3f877d4b27595a955","ASV1303"
"1304","9c7aa762d4f9f2f876e18859b58b73e7","ASV1304"
"1305","ebf54518c2a32d5ca14696c0bb6ea303","ASV1305"
"1306","9e3226efaf559eb14a478f880462cb8a","ASV1306"
"1307","f697f9477cfc69ab0b685d238dd163ae","ASV1307"
"1308","2b0859a7d2c00922f64fad61df4e868c","ASV1308"
"1309","bf440e45b26fdcd3c37e29faa659dc53","ASV1309"
"1310","75d56a78e875bd272a5b09eab38b82d6","ASV1310"
"1311","55e258bab6775ec6e3203dc5163fbce1","ASV1311"
"1312","cdad586ba69bea56778ac6bf4646c047","ASV1312"
"1313","eb69355c4fba1aae047db69c0d2bfdd7","ASV1313"
"1314","320c1a6ed55e43b45f2130e408f1886f","ASV1314"
"1315","3dde087ecdb535486c4353460db313fb","ASV1315"
"1316","cbe5b99184744938bbdb386295c4788b","ASV1316"
"1317","bc6786ab31718b1cbcef667a9a506f48","ASV1317"
"1318","e4d0560f5a631fa8af4463c4e0d0dbe2","ASV1318"
"1319","4ba6c7e4f45c1630946de211f6b23ea0","ASV1319"
"1320","5fc76e73e6d99e374afef55abba65170","ASV1320"
"1321","e2adc945ff07804221964df4095ff332","ASV1321"
"1322","6bc4601ec92fbb0fc0b7c876c035defb","ASV1322"
"1323","5fccfd623e685ed174c4cf98730cada5","ASV1323"
